 "event" , "date" ,
 "__bnode1831839" , "na 1775" ,
 "__bnode1832317" , "na 1670" ,
 "__bnode1832658" , "na 1679" ,
 "__bnode1834486" , "na 1709" ,
 "__bnode1839695" , "na 1710" ,
 "__bnode1839706" , "na 1710" ,
 "__bnode1852799" , "na 1665" ,
 "__bnode1853144" , "na 1603" ,
 "__bnode1853497" , "na 1578" ,
 "__bnode1854158" , " na 1603" ,
 "__bnode1854166" , " na 1603" ,
 "__bnode1854174" , " na 1603" ,
 "__bnode1854182" , " na 1603" ,
 "__bnode1856156" , "na 1796" ,
 "__bnode1857132" , "na 1535" ,
 "__bnode1857764" , "na 1635" ,
 "__bnode1861569" , "na 1409" ,
 "__bnode1862869" , "na augustus 1644" ,
 "__bnode1862877" , "na augustus 1644" ,
 "__bnode1862885" , "na augustus 1644" ,
 "__bnode1862893" , "na augustus 1644" ,
 "__bnode1863987" , "in 1614 of na 1619" ,
 "__bnode1867344" , "na mei ca. 1305" ,
 "__bnode1867352" , "na mei ca. 1305" ,
 "__bnode1867360" , "na mei ca. 1305" ,
 "__bnode1867368" , "na mei ca. 1305" ,
 "__bnode1867376" , "na mei ca. 1305" ,
 "__bnode1868135" , "na 1842" ,
 "__bnode1871840" , " na 1681" ,
 "__bnode1871848" , " na 1681" ,
 "__bnode1873754" , "na 1641" ,
 "__bnode1879363" , "na 1764" ,
 "__bnode1884357" , "na 1742" ,
 "__bnode1888699" , " na 1410" ,
 "__bnode1888707" , " na 1410" ,
 "__bnode1888715" , " na 1410" ,
 "__bnode1889355" , "na 1774" ,
 "__bnode1890725" , "na 1629" ,
 "__bnode1906145" , "na 1632" ,
 "__bnode1910173" , "na 1726" ,
 "__bnode1910612" , "na 30 juni 1716" ,
 "__bnode1911261" , "in of na 1781" ,
 "__bnode1914753" , "na 1799" ,
 "__bnode1916480" , "na 1630" ,
 "__bnode1916757" , "na 1571" ,
 "__bnode1917438" , "geboren na 1492" ,
 "__bnode1918375" , "na 1650" ,
 "__bnode1919816" , "na 1556" ,
 "__bnode1919831" , " na 1556" ,
 "__bnode1919839" , " na 1556" ,
 "__bnode1925355" , "na 17 september 1783" ,
 "__bnode1932968" , "na 1388" ,
 "__bnode1935655" , "na 1534" ,
 "__bnode1941299" , "na 1664" ,
 "__bnode1949899" , "na 717" ,
 "__bnode1951171" , "na november 1598" ,
 "__bnode1953310" , "na 1552" ,
 "__bnode1965081" , "na 1565" ,
 "__bnode1965435" , "na 1720" ,
 "__bnode234814" , " na 1655" ,
 "__bnode1390979" , "na 1678" ,
 "__bnode1424087" , "in of na 1649" ,
 "__bnode1971198" , "na 1650" ,
 "__bnode1465648" , "na 1629" ,
 "__bnode778698" , " na 1368" ,
 "__bnode34939" , "na 1685" ,
 "__bnode223148" , "na 1645" ,
 "__bnode234822" , " na 1655" ,
 "__bnode1699582" , "na 1650" ,
 "__bnode315399" , " na 1780" ,
 "__bnode885854" , "na 1718" ,
 "__bnode243351" , "na 1310" ,
 "__bnode29261" , "na 9 september 1750" ,
 "__bnode379284" , "in of na 1725" ,
 "__bnode30082" , " na 1726" ,
 "__bnode50216" , " na 1630" ,
 "__bnode50240" , " na 1630" ,
 "__bnode18957" , "na 1701" ,
 "__bnode102465" , "na 1639" ,
 "__bnode151780" , " na 1670" ,
 "__bnode45187" , "na 1743" ,
 "__bnode1981498" , "na sept. 1654" ,
 "__bnode1986221" , "na 1610" ,
 "__bnode1989107" , "na 1403" ,
 "__bnode1990045" , "na 1726" ,
 "__bnode1993025" , " na 1565" ,
 "__bnode1993033" , " na 1565" ,
 "__bnode2003722" , "na 17 oktober 1606" ,
 "__bnode2006107" , "na 15 december 1650" ,
 "__bnode2010509" , "na 1583" ,
 "__bnode2011094" , "na 1840" ,
 "__bnode2012996" , "na 1632" ,
 "__bnode2017926" , "na 1591" ,
 "__bnode2021593" , "na 1431" ,
 "__bnode2022982" , "na 1616" ,
 "__bnode2023196" , "na 1814" ,
 "__bnode2026581" , "na 1237" ,
 "__bnode2032481" , "na 1615" ,
 "__bnode2037360" , " na 1658" ,
 "__bnode2037368" , " na 1658" ,
 "__bnode2037376" , " na 1658" ,
 "__bnode2037384" , " na 1658" ,
 "__bnode2042732" , " na 1873" ,
 "__bnode2042740" , " na 1873" ,
 "__bnode2042773" , "na 26 juni 1743" ,
 "__bnode2043555" , "na 1697" ,
 "__bnode35410" , "na 1588" ,
 "__bnode618814" , "na 1694" ,
 "__bnode50224" , " na 1630" ,
 "__bnode286066" , "na 1761" ,
 "__bnode479693" , "na 1677" ,
 "__bnode971030" , "na 1817" ,
 "__bnode1862541" , "na 1858" ,
 "__bnode1373466" , "na 1592" ,
 "__bnode57961" , " na 1655" ,
 "__bnode54509" , "na 1581" ,
 "__bnode64045" , "na 1662" ,
 "__bnode1178343" , "na 1720" ,
 "__bnode31911" , "na oktober 1633" ,
 "__bnode465" , "na 1711" ,
 "__bnode104972" , "na 1699" ,
 "__bnode156565" , "na 1443" ,
 "__bnode160734" , "na 1624" ,
 "__bnode725126" , "na 1351" ,
 "__bnode46171" , "na juni 1660" ,
 "__bnode1214002" , " na 1884" ,
 "__bnode104810" , "na 1709" ,
 "__bnode273443" , "na 1763" ,
 "__bnode512502" , "na 1868" ,
 "__bnode64982" , "na 1723" ,
 "__bnode217122" , "na 1662" ,
 "__bnode240168" , "na 1685" ,
 "__bnode764897" , "na 14 juni 1730" ,
 "__bnode88370" , "na 1600" ,
 "__bnode106399" , "na 1672" ,
 "__bnode333413" , "na 10-6-1620" ,
 "__bnode91014" , "na 1606" ,
 "__bnode50232" , " na 1630" ,
 "__bnode298311" , "na 1775" ,
 "__bnode666072" , "na 1524" ,
 "__bnode87942" , "na 1674" ,
 "__bnode116429" , "na 1557" ,
 "__bnode243106" , "in of na 1717" ,
 "__bnode874535" , " na 1687" ,
 "__bnode45040" , "na 1475" ,
 "__bnode328574" , "na 1657" ,
 "__bnode51719" , "na 1698" ,
 "__bnode1052108" , " na 1635" ,
 "__bnode182374" , "na 1627" ,
 "__bnode268046" , " na 1640" ,
 "__bnode375479" , "na 1653" ,
 "__bnode400423" , " na 1793" ,
 "__bnode130024" , "na 1944" ,
 "__bnode205832" , "na juli 1769" ,
 "__bnode287207" , "na 1776" ,
 "__bnode30090" , " na 1726" ,
 "__bnode388277" , "na 1712" ,
 "__bnode90753" , "na 1436" ,
 "__bnode402442" , "na 1645" ,
 "__bnode300216" , "na 1760" ,
 "__bnode739072" , "na 1730" ,
 "__bnode683019" , " na 1584" ,
 "__bnode64054" , "na 1662" ,
 "__bnode83820" , "na 1578" ,
 "__bnode1698751" , "na 1626" ,
 "__bnode635394" , "na 1677" ,
 "__bnode227545" , "na 1756" ,
 "__bnode871605" , "na 1665" ,
 "__bnode239648" , "na 1566" ,
 "__bnode240806" , "na 1441" ,
 "__bnode1533520" , "na maart 1567" ,
 "__bnode960147" , "na 1844" ,
 "__bnode413638" , "kort na 1358" ,
 "__bnode362681" , " na 1869" ,
 "__bnode84428" , "na 1697" ,
 "__bnode127886" , " na 1726" ,
 "__bnode320098" , "na 1641" ,
 "__bnode1544375" , " na 1659" ,
 "__bnode622605" , "na 1624" ,
 "__bnode7094" , " na 1711" ,
 "__bnode824774" , " na 1809" ,
 "__bnode574657" , "na 1677" ,
 "__bnode149023" , "na 1400" ,
 "__bnode1134155" , " na 1871" ,
 "__bnode151739" , "na 1670" ,
 "__bnode94447" , "na 1716" ,
 "__bnode168532" , " na 1889" ,
 "__bnode1259796" , "na 1822" ,
 "__bnode612144" , " na 1675" ,
 "__bnode478845" , " na 1632" ,
 "__bnode1547995" , "na 1864" ,
 "__bnode6886" , "na 1660" ,
 "__bnode1355121" , " na 1722" ,
 "__bnode131325" , "na 1726" ,
 "__bnode234830" , " na 1655" ,
 "__bnode127034" , "na 1689" ,
 "__bnode884298" , "na 1633" ,
 "__bnode80009" , "na 1661" ,
 "__bnode694842" , "na 1599" ,
 "__bnode449863" , "na 1636" ,
 "__bnode701140" , " na 1643" ,
 "__bnode665957" , " na 1804" ,
 "__bnode754067" , "na 1717" ,
 "__bnode665949" , " na 1804" ,
 "__bnode78523" , "na 1676" ,
 "__bnode142728" , "na oktober 1717" ,
 "__bnode681473" , "na 1674" ,
 "__bnode84811" , "na 1603" ,
 "__bnode612136" , " na 1675" ,
 "__bnode200388" , "na 1763" ,
 "__bnode1769673" , "na 1922" ,
 "__bnode1590264" , "in of na juli 1625" ,
 "__bnode312845" , "na 1659" ,
 "__bnode337316" , "na 1647" ,
 "__bnode450675" , "na 17 februari 1635" ,
 "__bnode296242" , "na 1206" ,
 "__bnode726092" , " na 1681" ,
 "__bnode1581048" , " na 1683" ,
 "__bnode217160" , "na 1663" ,
 "__bnode127902" , " na 1726" ,
 "__bnode154569" , "na 1596" ,
 "__bnode697188" , "na 1768?" ,
 "__bnode732272" , "na 1726" ,
 "__bnode1465792" , "na 1535" ,
 "__bnode826222" , "na 1670" ,
 "__bnode994506" , "na 1658" ,
 "__bnode582432" , "na 1680" ,
 "__bnode558942" , "na 1533" ,
 "__bnode456415" , "na 1177" ,
 "__bnode143840" , "na 1644" ,
 "__bnode874527" , " na 1687" ,
 "__bnode383745" , "na 1596" ,
 "__bnode228716" , "na 1716" ,
 "__bnode323419" , "na 1581" ,
 "__bnode975638" , "na 1621" ,
 "__bnode1099559" , "na 1678" ,
 "__bnode569992" , "na 1551" ,
 "__bnode215896" , "na 1674" ,
 "__bnode234806" , " na 1655" ,
 "__bnode134033" , "na 1616" ,
 "__bnode1015430" , " na 1879" ,
 "__bnode500567" , "na 1722" ,
 "__bnode1818117" , " na 1693" ,
 "__bnode573179" , " na 1597" ,
 "__bnode282618" , "na 1665" ,
 "__bnode155506" , "na 1604" ,
 "__bnode192431" , "na 1524" ,
 "__bnode305233" , "na 1652" ,
 "__bnode725332" , "na 1706" ,
 "__bnode232855" , "na 1685" ,
 "__bnode273122" , "na 13 feb. 1502" ,
 "__bnode459230" , "na 1664" ,
 "__bnode400415" , " na 1793" ,
 "__bnode1210514" , " na 1644" ,
 "__bnode244373" , "na 1686" ,
 "__bnode127878" , " na 1726" ,
 "__bnode134092" , "na 1684" ,
 "__bnode232772" , "na 1612" ,
 "__bnode338021" , "na 2 december 1957" ,
 "__bnode970892" , "na 1593" ,
 "__bnode315375" , " na 1780" ,
 "__bnode380776" , "na 1650" ,
 "__bnode151788" , " na 1670" ,
 "__bnode268022" , " na 1640" ,
 "__bnode1680628" , "na 1681" ,
 "__bnode911114" , "na 1851" ,
 "__bnode457998" , "na 1687" ,
 "__bnode232802" , " na 1612" ,
 "__bnode289169" , "na 1680" ,
 "__bnode427030" , "na 1651" ,
 "__bnode857423" , "na 1503" ,
 "__bnode166567" , "na 1618" ,
 "__bnode245968" , "na 1628" ,
 "__bnode922306" , "na 1676" ,
 "__bnode229859" , "na feb. 1667" ,
 "__bnode21351" , " na 1761" ,
 "__bnode145776" , "na 1438" ,
 "__bnode340736" , " na 1513" ,
 "__bnode907145" , "na 1620" ,
 "__bnode232794" , " na 1612" ,
 "__bnode630031" , "na 1682" ,
 "__bnode568698" , "na 1665" ,
 "__bnode294498" , "na 1963" ,
 "__bnode728576" , "voor 1496 of na 1503" ,
 "__bnode612152" , " na 1675" ,
 "__bnode668265" , "na 1620" ,
 "__bnode844451" , "na 1770" ,
 "__bnode988910" , " na 1652" ,
 "__bnode171336" , "na 1721" ,
 "__bnode659305" , "na 1662" ,
 "__bnode162664" , "na 1571" ,
 "__bnode871638" , "na 1784" ,
 "__bnode306680" , "na 1515" ,
 "__bnode701148" , " na 1643" ,
 "__bnode771814" , " na 1731" ,
 "__bnode268038" , " na 1640" ,
